-9.408723044705422436e-03,-4.080840140498966269e-03,-7.037443016176297972e-02,-3.881467276499635938e-02,-4.524229918049850496e-04,-6.333696946142010342e-02,-4.588078540150301171e-02,-1.025104504085496593e-05,-1.089655831952579707e-06,-3.309715850700769126e-04,4.415556468363817516e-03,1.471916042245139007e-02,-2.091172262115017979e-04,6.030602619899468704e-04,-8.312472026466755093e-02,1.474056908678306015e-02,-1.817755809324183777e-02,2.569940154475087828e-03,-4.607276692114214978e-02,-3.451622592883152318e-02,4.808862624550976766e-02,1.398336068654022595e-03,-2.562443731662906690e-05,1.449193861242309422e-02,5.915816640156946289e-04,1.307727177974222880e-02,-4.291109163709859453e-02,-7.347735403682022215e-02,-5.025210135145241619e-02,4.923803312065911514e-02,-7.754621587756916875e-04,-1.186217104240940880e-02,5.670468863332808057e-02,-2.260790761497041574e-03,4.854149977145767736e-02,-3.181588931198959386e-02,2.557568803100636299e-05,3.716648423069831425e-02,-1.616104337444039876e-03,9.942163897342361993e-05,1.712475932117906927e-03,3.020251389409022227e-02,-5.483040744535186683e-05,3.165120890181898072e-02,-7.371926342561160644e-04,-1.648559192888354730e-02,5.407538239448958506e-02,-3.559018936101937536e-02,-4.686481308794130637e-05,-5.503121168224782986e-04,-1.852885002130168560e-02,4.762044470599408746e-02,-4.813295983927077387e-02,-4.018579164829808731e-02,-9.582475186656258179e-03,-6.799146306506873016e-02,2.433348581278729252e-03,-4.525718344333223798e-04,3.299571139908969233e-03,2.317776184166346620e-02,-5.671798224572355274e-02,-2.250720391004592999e-07,-2.718775540754056865e-04,-6.823880812899656492e-03,-4.265905083855699165e-02,2.406615325073022116e-02,1.369627138923663382e-05,-7.314223910416696580e-05,5.994598315578837655e-02,1.088395921732554852e-02,-7.690643753912179692e-03,-5.720166601265218309e-02,-4.945048408918837875e-04,2.484127451456962779e-04,-1.952654530706780800e-02,-3.589861281318309323e-04,5.637875250828863066e-02,-2.716470157502612684e-02,-1.160997069211657830e-02,1.947713189929074773e-02,4.319510261333220358e-02,4.320665590541355842e-03,-1.111028641124627014e-02,-1.350754683988662427e-02,-4.118731845039200895e-02,7.303748823284035878e-04,-6.210889229751522531e-04,6.189509680828791938e-02,1.355255594787744061e-05,1.334541707127410472e-02,-6.521330711461670272e-04,6.792212699371419360e-02,1.832220972612609654e-07,-3.307549978085265897e-03,-1.218550303607923886e-02,-4.442063047178047147e-02,5.571309830387890377e-02,1.133632952752275380e-03,-2.698689646903009234e-02,1.111107142455742755e-02
-9.912044096120285405e-03,-4.298069257052351475e-03,6.064335226865335410e-02,-2.738220507456534322e-02,8.317760772732883537e-04,1.470611068203017680e-02,-6.876271870282497922e-02,1.020220773323036968e-03,2.855678011934595906e-05,6.651134261676523718e-02,-3.404660278140964752e-02,-6.265507222554878020e-02,1.051050642255709324e-03,3.297404621961828132e-05,-7.498048852129424180e-02,2.981374419466083919e-02,3.094829320571901993e-02,5.579285837476832127e-02,3.591159885565565341e-02,-4.711276401191330510e-02,-6.503762106219508621e-02,-1.561267602771314062e-03,-1.487292523429036744e-03,-4.790818311135024848e-02,4.904771404081772861e-04,4.687449465473845882e-03,-5.948676252284975860e-03,4.362301785311504393e-02,-5.715989298718195805e-02,-3.826258404711497391e-02,2.191276357824718855e-07,1.602585421647534369e-02,4.605634826491024217e-04,-7.746935531170791311e-02,6.202951441528992832e-02,-4.385990137072563050e-02,2.474044445058773151e-04,-2.546552454219801545e-02,5.110624276267477671e-04,9.410449675918206697e-05,-1.846649949942050254e-07,-5.901606199189480401e-02,-1.126689363585474174e-03,-6.392805146130717264e-02,-1.293470183572850186e-03,-6.624033650475556756e-02,-4.567821011839088424e-02,2.561227417708727624e-02,-1.772850774403188846e-07,-1.693076430784410270e-03,-1.713473355257475253e-02,8.651680904017995666e-02,3.944928210736970732e-03,-4.926914913537516760e-02,-4.455172464444088348e-02,3.259585443149509015e-02,-5.286218675060112143e-02,9.396222630916623544e-08,6.144663935761241619e-02,4.466293512872579474e-02,-3.586992912677283013e-02,1.443931008948839958e-08,-2.910903474599592757e-04,-6.399978226746699285e-03,-3.235388186976966007e-02,-5.445940426683733293e-02,-1.025453312679274571e-03,-7.069468031404499149e-05,1.058587680348050536e-02,1.006828129948509655e-02,-1.298683876077253579e-02,6.706201499723492276e-02,5.545013616590094563e-08,-2.708800087614921152e-06,3.851870734674320371e-03,9.106203159252369860e-05,1.869613738175067083e-02,-3.910904914182795206e-02,-1.879077908277630368e-02,-2.983907674355168807e-02,8.963733406085317920e-03,-5.367309643619623538e-02,-1.111160300926644813e-02,-1.783990289488110448e-02,-4.262239048863033369e-02,2.392328083866507261e-04,-1.122430171733460784e-03,1.436791344405259803e-02,-8.464215113085359665e-08,5.902992358603386530e-02,-7.738825407441303689e-05,-6.041709632656899753e-02,7.497825981519892281e-05,-3.159549505652791551e-03,-4.573632753032153345e-03,5.710189811026369217e-02,-7.410271659293458935e-02,-4.563227138521123299e-02,-1.054967105269095581e-02,5.960043704459540986e-02
-2.856884431054237516e-03,-4.311551891702023256e-03,5.833656020479884019e-02,5.745943721129834550e-03,-1.635432119772156702e-06,-5.225727313337561082e-03,1.119294028642893284e-02,-1.823725340768533027e-07,9.890981760291609696e-04,5.504952546252657453e-02,4.605333603709819631e-03,5.115495586970003616e-02,-3.208711802511750137e-04,-5.738401646684127434e-04,-7.109932761027586146e-02,-1.343641180224860836e-02,-7.597396571750238137e-02,5.943650031867733080e-02,5.785230989113274158e-02,-5.753387945910871937e-02,-4.537969249982095471e-02,-6.127502723163832964e-05,-5.442684934067924070e-04,2.726814914565611064e-02,-1.052555388905392592e-05,1.262658471175401309e-02,-4.138786917536909499e-03,4.897839591378092688e-02,4.833735446390627355e-02,5.321892611518678345e-02,1.545229975690510300e-07,-9.169054064889806469e-03,3.151277326820418889e-02,-3.851649656097887869e-02,2.251091254685256768e-02,9.621888243058282150e-03,-1.652798207257786048e-03,-2.485521047808949592e-03,1.416276594458242343e-07,2.483041920334059681e-04,-2.445888770205180475e-05,5.130984888188830362e-02,1.499759527313101119e-08,-6.007668291404536648e-02,1.863823944341570945e-04,7.484453301548278821e-03,-7.077069642651002968e-02,-1.712285253269162782e-02,2.107232977031137696e-05,9.192006897670697502e-04,-1.910665659724631107e-02,9.605726880880234575e-02,-2.403473806306544516e-02,6.310712909982106600e-02,6.950312914170140785e-03,4.506352431712171841e-02,2.522436202269206888e-03,3.904792424246020633e-06,-4.540394777697219497e-02,6.681296543029151790e-03,3.683239789796317887e-02,4.806535894520086818e-04,-1.986448657032460047e-04,-6.555648208712274751e-03,1.681138166336014483e-02,-2.176789473322469481e-03,1.678233369429589557e-05,-7.739966670011133251e-05,-2.220652571757449761e-02,-1.734792642940928206e-02,-1.255503033607770387e-02,-3.094327333540557168e-02,2.980685470613081729e-06,1.093565101724385178e-07,6.219555196687687193e-02,2.036763634095004966e-05,-4.997399097649969646e-02,-1.562267300500705738e-02,-1.327413896008094833e-02,2.589537724722407522e-02,3.823578951153944888e-02,4.167819960005956365e-02,-1.118784973566775212e-02,-1.396827667443967420e-02,-4.375618113511642315e-02,4.614980459742610923e-04,-6.204486406290049289e-04,3.813298918226615958e-02,-7.554633362023420836e-08,2.606162257272846838e-02,-5.957960936676980498e-08,3.759119262284278673e-02,-1.188080600477156755e-07,-4.187791544542348449e-03,-1.271563816855277723e-02,-6.908253800848877801e-02,-2.103668905272125175e-02,-7.540127830079862425e-02,3.307143979249773519e-03,-5.252382514363094362e-02
-6.677697657019887080e-03,-3.195452097944916168e-03,2.224833853825557844e-02,-7.560513049833369678e-03,-3.796166441587476561e-04,-7.611730346573248110e-03,-2.896690265610680701e-02,-1.519367740860384905e-04,4.769642321168221519e-07,-3.335509293783898987e-02,8.291095115482016720e-02,4.094871572758407990e-02,-8.700671265452554785e-05,-6.797793964011059889e-04,-6.474466965196447321e-02,-1.662267961012066017e-02,2.730142596841861335e-02,-4.863101235984708393e-02,-2.464938176007758566e-02,6.691234351036418060e-02,-1.159702547063192271e-02,-4.358788174448646768e-05,-1.317957799971119105e-04,-7.845309603556746558e-02,-4.673080122902785171e-08,-3.218985013198798553e-04,-3.593001984405447269e-02,1.150212044077005870e-02,4.376012657931005120e-03,1.651375331737343216e-02,-4.645809165077976880e-04,-3.355395959856329567e-04,-5.381890424354172225e-02,-4.471248674518657658e-03,6.755928655641202374e-02,-7.464757105187232178e-02,-1.920605527882376367e-05,3.591179579175606679e-02,4.076139775920146384e-04,-1.477016166316875703e-07,5.295235781440670768e-04,5.961043889013211555e-02,3.224161405962740548e-04,3.595679717336531384e-02,-7.723008573860797379e-04,1.321621684347349876e-02,2.410924813888824098e-02,1.062475889624124939e-02,2.220565635685722242e-04,-1.410371232763271004e-03,-1.311400656507955009e-02,6.300150778453529610e-02,-4.111039390936861715e-02,-4.142458918787135513e-02,1.097673541179425977e-02,-2.555113085602556816e-02,3.493964300888500324e-02,1.860666339472816920e-07,2.476010678623955658e-02,6.564666995015222550e-02,-2.952568154946961718e-02,-4.731870841518678959e-04,4.497082260779797398e-04,-6.463066517961246760e-03,2.758838653483263251e-02,4.645402595184514732e-02,1.782844964923591341e-03,-7.510908676748787711e-05,-1.110091912943105344e-03,-5.904673174175269906e-02,-1.272322031059858194e-02,-7.349037122763876773e-02,-3.823914058684329837e-04,9.157220713404636188e-05,-7.709725822226291825e-02,-4.862822392121045421e-06,4.687185092094200284e-02,2.328320362436474625e-02,-1.227661770434923527e-02,-6.540979224097664968e-02,-2.830956723481579951e-02,-7.428835625989085173e-03,-9.156484118072681297e-03,-1.477656127812095738e-02,-4.445665509377322994e-02,-7.907541982683513203e-05,-6.037542544370614467e-04,-1.228743117413231070e-02,-1.157896028364486379e-03,-8.823493324918283212e-03,-1.866988070606041990e-04,3.904054390133043090e-02,-3.782221962555211778e-05,-7.370861040720049114e-03,-1.167867134828502046e-02,4.422668068678295428e-02,-2.053951664634461396e-02,2.009415014791968851e-02,-1.130323419217048493e-02,-2.137962741200673069e-05
-2.547853810674373214e-03,-3.753792673922879027e-03,-7.110681819162810446e-02,1.567979879615809605e-02,1.327083068529114861e-07,6.245786451376534459e-02,-4.479371241971565054e-02,-7.191614365504980430e-05,-9.185200537402323515e-04,-1.639660127941120621e-02,-3.721421950247121024e-02,3.007137446940271689e-03,2.331394132123957425e-04,3.296015243265494810e-05,2.117843753333825338e-02,-3.721818512925524625e-02,4.444785996002349054e-02,-1.640923791111910390e-02,5.757872554773086488e-02,3.186068712202565906e-02,-5.024053887759342280e-02,-9.936018381448601458e-04,-1.615517951137228781e-03,-8.119398798887504654e-02,1.595015555174123736e-07,-7.683761664353436736e-03,-4.907814820107033599e-02,3.090311130322996938e-02,-1.746643569190663159e-02,3.007101602328790188e-02,1.784959667752750107e-07,-1.108036632438360800e-02,-1.514526912910510795e-02,-1.109365396141734524e-02,6.819152086792661105e-02,-1.911807711771293730e-02,7.999404985013657985e-04,-8.374259158880581477e-02,1.492842781144308609e-04,-5.782946153880535881e-04,2.540750164417144612e-06,-7.740382656749703050e-02,-1.484786667571268271e-07,-8.649080659845138908e-02,1.245712376613296920e-03,5.032971636134155047e-02,3.762874568419606602e-02,5.515928734682804674e-02,-4.589819853375695820e-04,-3.954148204924651678e-04,-1.507541190166004734e-02,4.431364778147938582e-02,5.328198065589845323e-02,6.547044318588914058e-02,2.248850041243596540e-02,3.073309214432572503e-02,5.140572786882854905e-02,-8.217101032867135790e-07,-5.064503520028211525e-02,-5.371081042685142692e-02,-5.522677380902036443e-02,2.673393809977964728e-04,-1.103599697351761869e-03,-6.676898854639725864e-03,1.263600718320679640e-02,-3.907695160193160044e-03,1.625451261792860373e-03,-1.846298823728531255e-04,-4.764693970978858454e-05,-3.143227769413670797e-02,-7.419705111459294448e-03,-2.380622504242864076e-02,1.409604492831843964e-07,-3.346429198992325420e-08,5.701896122270203038e-02,-1.454509357369247356e-03,2.564803644653909295e-02,5.232600567470421099e-02,-2.027255381617648275e-02,-1.430770883073984902e-02,-4.275369749990551999e-02,3.528681434335000089e-02,-1.116310674724573827e-02,-1.282896058005170842e-02,-1.449788178751472249e-02,3.943221250608226834e-06,-8.093902966563030392e-04,-7.767185031818052421e-02,-6.423953381380032247e-09,-3.566331765077237342e-02,-5.235778438451747071e-08,5.841357708995670306e-02,6.067855913865013356e-08,-4.399299523392648410e-03,-1.243712753616370466e-02,5.708562087260088402e-02,6.074128218442934740e-02,3.636390562515020436e-02,-3.503509289069221171e-04,-4.576097667689071197e-02
-1.448484898362864884e-02,-4.662106302841380508e-03,-3.566280830948202057e-02,-6.968774215947762252e-02,1.384413738265303108e-06,-1.539393685648899127e-02,3.703331341600357707e-02,-2.758488303800971813e-04,3.713644915319694003e-05,-4.384282975154894096e-02,3.595133949262391271e-02,-4.445613892494123393e-02,-1.157527537934373036e-03,-1.428645422896586870e-04,1.012476679046216393e-03,-2.026787019839053350e-02,-3.239513676858377794e-03,-5.352133759160543347e-02,2.489890063449087462e-02,9.058994610107599932e-02,4.538415180546891831e-02,-4.420346181060882073e-05,1.541641908794711639e-03,3.481194536520038768e-02,6.258896989747772860e-07,-1.486422100342925205e-02,-4.200668933402246230e-02,-6.963582691722358664e-02,-8.978744083546713259e-03,-2.420145874367205310e-02,1.533473139676885767e-03,-2.537902158984995868e-02,5.408736821346371570e-02,3.170331764766329274e-02,7.615745290570667680e-02,1.448859985480474045e-02,1.582653654875117933e-05,-2.490864258844218901e-02,-1.685173801582460443e-03,-8.002798273976266289e-06,1.928933580831542109e-08,2.756469921475319940e-02,1.159936169259066796e-07,-2.456652387923934783e-02,-5.039374992368014046e-04,-8.036063733729832681e-02,3.213633378068081470e-02,-3.177906402438994415e-02,1.651680966084318001e-03,-1.640980384641915757e-04,-1.396560142588866051e-02,3.678690139102533396e-02,3.123387729160920917e-02,-1.126471466894852884e-02,-6.315252111915389821e-02,-3.056854117787511163e-02,-7.742930991019661598e-03,1.828362263290074722e-05,1.955566877231633763e-02,-6.000632943580606199e-02,-7.092780808555930461e-02,-5.987812971083557489e-08,-7.065375822332905533e-05,-8.536056361044512195e-03,8.253265626249032963e-04,5.776409989447416765e-02,1.841267339467012256e-07,7.636403270212243364e-04,1.609963733635352487e-02,-8.045632507697490776e-02,-1.244265112168315736e-02,4.825071695515258108e-02,3.397831173641554180e-04,8.613552765654928063e-06,1.537974960037475497e-02,2.822161532239630649e-08,-3.895282033822470430e-02,3.953373408552434548e-03,-1.243172596797559835e-02,-4.468931414238064281e-02,2.849980953057389826e-02,-6.680955963094176164e-02,-1.111097568243570727e-02,-1.381765341106094835e-02,3.239451312446201686e-02,7.863055132698804006e-08,-4.633656649042204199e-04,-2.739694932244080006e-02,-1.817859939602774557e-04,2.683445489465211345e-02,-2.888389443013296643e-05,2.780231233331045479e-02,8.962229646159557822e-05,-4.989732338780784003e-03,-1.513014846882219933e-02,-4.998392276447388705e-02,-5.537028434039076991e-02,-3.797971068080252532e-02,-2.546825177740855844e-02,-6.285280163716620849e-02
-8.697491934970581762e-03,-3.794717864488358905e-03,-7.612578123197241697e-02,-6.895279007982046959e-02,-1.994132999408742581e-04,5.872045750722303808e-02,1.600503675820188348e-02,-1.860655749081249172e-07,-3.193547472045004136e-05,4.282870699331753350e-02,2.110279394162765249e-02,3.334468095112856634e-02,4.085862371336840889e-05,7.240882095070316811e-08,-8.306261868967582118e-02,4.377440067790729777e-02,-5.563590704762133576e-02,-4.944851995210988727e-02,9.216804523333023066e-03,9.136475119178753476e-03,-5.561322553411059827e-02,2.186666680357175673e-05,-2.623256318713020735e-04,-9.018406567825999406e-03,1.071042095249149519e-04,-9.763958135242535585e-03,-2.873335142033413107e-03,3.003733864090917319e-02,1.837424804279871524e-02,8.185355383155909839e-03,-3.946001000015709987e-05,-1.520581241094279105e-03,4.697476096917219818e-02,-1.831545116200130122e-02,7.507571868598257592e-02,-6.977733326323892760e-02,3.618810965911705411e-04,-7.243804403683103132e-02,-1.211833546918387550e-06,-3.548157509310866781e-05,-9.308881746972749250e-04,5.302226468618813360e-02,-4.203566994040736562e-06,-1.859352053857455875e-02,1.349673556467164224e-08,-6.263706980079092324e-02,-4.847096047186683077e-02,-6.739902183307003303e-02,-1.927004512189540066e-08,-8.002338556498487653e-05,-1.392136281912831342e-02,-1.675556232618151745e-02,3.600550898901673513e-02,-6.337858769634949208e-02,6.263765112988903261e-02,-5.043199583942017949e-02,2.156341262540102492e-03,-1.290136526120364609e-03,1.587180869624655460e-02,-5.134826716545210640e-02,1.423234650443104760e-03,8.253702623373732267e-05,-1.177145881055373941e-03,-6.311982597033580396e-03,-2.693009193764528755e-02,7.540990316112118619e-02,5.880057676669900264e-05,-4.386191931356420376e-04,4.785128043249776975e-02,-8.233713690928318174e-02,-8.952606485544521361e-03,4.418732273222220758e-03,-6.878325708530848828e-07,1.157803103076620726e-04,1.872721966907264779e-02,1.691469804867655946e-03,-3.837608565655877685e-02,-7.741902849405528364e-02,-7.175615627617959978e-03,2.336315159797043225e-02,3.529586620524284655e-03,-2.501487110097062178e-02,-1.116132860124465637e-02,-1.191213633569015475e-02,-2.583994237949125555e-02,1.408456043642814502e-04,-5.938642407357612321e-04,1.053373986103100721e-02,-7.634747060183321401e-07,1.224465693159433252e-02,-1.825160529114695568e-03,2.982116764285264177e-02,7.344426664637764999e-04,-5.363743979182195205e-03,-1.818107727898229248e-02,-4.686722348464641280e-02,-3.208486926487708057e-02,2.965450232757012652e-02,-1.118240062564734676e-02,-3.716820586570180468e-02
-1.305416897030734977e-02,-4.453026506488090737e-03,9.569757379591423531e-04,-5.488922662568347655e-02,1.639325106460255824e-07,-9.842118349537800140e-03,3.295436360086807792e-02,5.878104796898591922e-08,-1.020556473349044821e-05,1.952255601274421534e-02,-1.071897979220687823e-02,-3.287971758087523261e-02,-2.476168943653934805e-05,3.707629502635191656e-06,2.725988917978018622e-02,-3.299161765249904177e-02,3.566181967043706436e-02,-1.229040331088216559e-02,4.219352477775286520e-02,-3.084052523346460586e-02,-1.394367750347715214e-02,7.920364541214049538e-04,1.255810808530847975e-06,9.415464206352622614e-03,-1.040118850353969989e-08,-6.726935223120856719e-03,1.797495801343299351e-02,-6.930873545340285324e-02,8.680007362864299372e-03,5.867959212278003878e-02,-5.477948979456003445e-08,-2.355789543059366373e-02,3.352679071350731649e-02,-4.369252973649023070e-02,6.253910448671989863e-02,9.374288125831399055e-04,1.219773436718731442e-03,-8.701899825757190843e-03,3.745952687302692933e-04,-1.756913596850115476e-03,1.719066411417807154e-03,-6.758329238044281928e-02,-2.040585298572518617e-05,4.243003497453298051e-02,-1.742884700934011237e-03,3.825344604856273367e-02,4.715301864471156679e-02,-1.430597954096313185e-02,-8.926001375494210029e-05,2.322184384706690527e-04,-1.379714338008346253e-02,-1.362614288117693605e-02,5.650259680159747111e-02,5.176558804005130382e-02,-9.567967228901932270e-03,4.832349175188098422e-02,-2.031190350162269745e-02,2.365717274967696693e-05,-4.074356922511133267e-02,-5.165052376794163416e-03,-4.774167299159952360e-02,1.405073990529769057e-03,-6.636260869365948100e-04,-7.339691621062877092e-03,-3.335935424377454300e-02,-3.392097606281670175e-02,5.079080921337967430e-05,-8.705854328205276012e-05,3.805269325164531424e-02,-1.081365458668889258e-02,-1.049121104402885203e-02,2.437315944972333337e-02,1.591631648645172007e-04,-5.230410451596887220e-07,8.651531105035638672e-03,-2.967309611862208800e-04,-3.199538123632486575e-02,-5.249841828754739370e-02,-1.299178675637406230e-02,-6.619734665309505439e-02,-4.307512644679528657e-02,4.263256005525916520e-02,-1.127163078995617809e-02,-7.017616082017678197e-03,1.236988792066070521e-02,-3.407764414641554706e-06,-2.975001338348746277e-04,1.146519077216952114e-02,-9.556953720703401719e-05,2.589098847113781993e-02,1.355645097007632503e-07,-3.171512208231323099e-02,-1.628170239138289552e-05,-5.108380601717462353e-03,-1.384909310077155759e-02,3.903271603765920417e-02,-3.296829831050296367e-02,-1.938145597537076908e-02,-1.136069839624240588e-02,4.591622868331115409e-02
-4.781568829693501332e-03,-4.849220673894263749e-03,-1.156727297872441962e-03,3.329500490110085670e-02,1.860656496522167100e-07,6.036553139069694707e-02,-4.445321770273360368e-02,1.531653921463491892e-06,2.304273033030133892e-05,-4.563245775216464434e-02,-4.430366503748058016e-02,-3.677994230146210131e-02,1.110215904934132520e-03,-1.111188300692468368e-05,1.629831864386090817e-02,-6.950537061986775123e-02,-2.889137722043423964e-02,-5.792373548149701290e-02,4.897805546141952709e-02,4.961107722982899954e-02,2.464322798422625971e-02,-1.362203244234214431e-04,2.960438918788199476e-05,-6.568416582785036040e-02,3.154598131643159781e-08,-7.658910915034919040e-03,-1.780910446044595835e-02,-7.078108216017177379e-02,1.696354121028724807e-02,2.428336074625521424e-02,1.985539973187702433e-06,-5.763582234532832992e-03,-6.320769387778274462e-02,-5.864941966543982255e-02,3.203617777838749930e-02,4.988889916453394940e-02,-2.803596511183128483e-04,-2.885526853010669801e-02,9.405690028827637521e-08,5.626250897318852824e-09,-3.770328594602830171e-04,-2.897352879407777068e-02,-7.951933563244494127e-05,3.020916984868268762e-02,2.243968084319264346e-04,-1.961791082623994681e-02,9.997999175947418563e-03,-5.733036190571313279e-02,-2.447688811708121064e-08,-3.815832882526031108e-05,-1.206336495777069785e-02,6.042408190032652615e-02,1.349589360892733056e-02,-6.073773389964550601e-02,-1.264184194173000736e-02,6.701219630908826497e-02,5.707650975048509517e-02,7.490116223861456815e-06,-7.343938911789234247e-02,1.432128841809339297e-02,8.122631203587667506e-03,1.158181095359052621e-07,-6.005058275281928730e-04,-6.395910586569533707e-03,1.542833593758381923e-02,6.986515797911846404e-02,4.681427307672654312e-08,8.427152927663554951e-04,-6.849809222612844584e-02,6.219991703838950031e-02,-1.869890765595865617e-02,-4.820942650142110569e-02,-2.942365546656268653e-09,-7.047103897883984919e-04,6.486452160327487587e-03,-1.254751492245928177e-03,-3.742417558316176590e-02,-6.848304347713297935e-02,-1.216884848350499072e-02,-2.945053900423816665e-04,-4.360820363217885604e-02,-6.912963023123094852e-02,-1.111099518399024863e-02,-1.350486112801070615e-02,3.562839064866782368e-02,3.278536279992052641e-08,-6.539286577630190915e-04,-7.487928974516032399e-02,7.268699702240828774e-06,-3.694544775917139173e-02,-1.419472037417706214e-04,-1.939734190484183884e-02,-2.422763711814017812e-06,-5.086252148204747393e-03,-1.190101886522656766e-03,-2.581767802449262683e-02,3.719085633673228919e-02,-1.452710006243227228e-02,-1.984758921757226631e-03,-2.719782437889045265e-02
-1.086992392559654047e-02,-2.767357376458155684e-03,-7.496742352870168491e-02,5.053062382118340967e-02,-1.844623183944179965e-07,-1.851691357898420723e-02,6.613482636073232668e-02,-1.142855839613433162e-03,-5.009500908242128784e-08,-7.439466107656332594e-02,2.999629996872888588e-02,-6.342668486234234737e-02,4.399601142808750760e-06,1.605709870941238269e-03,3.753970423364770548e-02,-2.135016499861482064e-02,2.463017440420260662e-02,3.453173126395522874e-02,1.157915065888928847e-02,1.916379622156946447e-02,-5.080059489346031715e-02,-5.031202028880901251e-05,-4.776160358498205511e-04,1.561126253747469224e-02,7.697100581959920422e-08,-5.904025737508657688e-03,2.236045867516457328e-02,-2.233949812240098361e-03,-1.611159807555940723e-02,-3.976790745659552345e-02,-1.006284733224558628e-03,-1.204944445561069444e-02,-7.933479685900256262e-02,-3.780920488985659023e-02,2.333717147067604011e-02,6.312271414719662632e-02,-6.908192232378099250e-04,9.483012343268291261e-03,1.279916971281642748e-10,1.572622793995069482e-04,-4.698134074561540179e-04,-6.678607229188569805e-02,-9.243714194267056293e-07,2.913948439560151357e-02,-2.517217613916745869e-04,3.020935908526486968e-02,-3.628852075713727421e-02,-4.694465788202910328e-02,-1.636983238585676880e-03,-9.606824658379089121e-07,-1.387285168697734855e-02,4.876156170130185874e-02,-6.869293158749635586e-02,-5.668308613180633032e-02,-7.901143630380474958e-02,-6.041456586393627315e-02,1.379553652590778841e-02,-7.187739900753162553e-07,-4.122994220297972190e-02,2.456493988480267388e-03,7.303074731200100145e-02,3.582519331454906428e-04,-5.020652609633155170e-04,-5.572338890976562091e-03,-4.349276581293594346e-02,-3.822129404508783218e-02,9.076440281488929802e-08,-1.272123263200665368e-04,5.906059396457292304e-02,-6.245875061853169846e-03,-1.244473643473240597e-02,5.328696406842698546e-02,1.860270370386464910e-07,5.958487936630145997e-04,-4.409850756150500428e-02,-6.287468520515400417e-05,-3.104599279667021039e-02,3.105803052353516350e-03,-1.471577065988831194e-02,8.048002471325843218e-03,-6.983016837026481682e-02,-7.570266721736565452e-02,-1.056619514436083450e-02,-1.439077537061175804e-02,-2.416461903996222627e-02,-8.811009976529630731e-08,-6.313881835879163332e-04,-6.793783804112545066e-02,5.767856753398588115e-04,5.554107303640959392e-02,2.669549569840960995e-04,-3.762834866034026754e-02,-9.942900534009066482e-08,-4.744693781106139319e-03,-1.183839871495416529e-02,6.330463317611664809e-02,-3.009466158903383037e-02,1.053754640753258240e-02,-1.308582625012938601e-02,3.409944603771668248e-02
